,$X^0$,$X^1$,$X^2$,$Y$
507,0.24768098,-1.7023398,-0.62143517,-0.82613075
508,-1.9085528,-2.385563,-0.15104592,-1.0668799
509,0.36046937,-1.526951,-2.8041623,-1.8105745
510,0.46334603,0.6636493,-2.797161,-2.0348322
511,0.22762911,2.6958547,-1.4563203,-3.453106
512,-0.3855787,2.5251493,-0.44432306,-0.88436806
513,0.12923104,2.268449,-1.0037243,0.27987272
514,0.05282702,-0.21314335,0.36665258,-0.21931309
515,1.1402808,-0.69187415,0.40273663,1.032797
516,0.9124242,-1.2720957,0.096780516,-0.46360135
517,0.7889987,-1.5113145,-0.7793355,0.9092463
518,0.1886869,-1.226064,0.5145762,0.06199479
519,0.075135216,-1.3303354,1.7052197,-0.31339964
520,0.36039644,-2.9105346,0.11800836,0.28581437
521,-1.4578909,-1.289464,-1.0631903,-0.4557633
522,-2.368709,-1.9753679,-0.5898585,0.06323048
523,-0.9148323,-1.1435107,-1.5217739,-2.1561456
524,-0.46951717,1.2736251,-1.3119528,-2.6453557
525,-0.51264536,-0.027847003,0.24449834,-0.3857989
526,-0.34041783,-2.5497804,-1.8952055,-0.7601536
527,0.10928923,-2.0708504,-0.2073401,-0.7396502
528,-0.46325722,-0.3486356,-0.42330176,0.9283277
529,-1.1025847,1.7143025,-0.7855226,-0.36216325
530,-0.57596403,-0.029537868,-0.35965186,0.34463155
531,-1.3815476,0.47602272,-0.33849695,-1.2808006
532,-0.55883056,-0.13209455,-2.0815547,-0.07409066
533,-2.093765,-0.19841453,0.3159759,-0.80101913
534,-0.4364799,2.505453,-0.2591223,-0.1794149
535,0.16706155,0.25084683,0.7272356,-0.4071923
536,0.37297282,0.42933244,1.3987492,-1.4494845
537,1.2437719,0.7682259,-0.16132686,0.643419
538,2.5361147,1.6235445,0.79520804,-1.4681667
539,2.7896504,1.2344643,0.96189475,0.24539787
540,0.111881115,1.1721755,2.1325412,2.228922
541,-1.2012602,0.4288743,-0.80414546,2.1932943
542,-1.4657007,0.569339,-0.65564424,2.3495252
543,-0.99989945,0.055345006,-1.1099151,1.5233891
544,-0.1822706,0.6603134,-0.3116055,-0.6774197
545,-0.85333323,0.09260906,0.40985,-0.27268815
546,-0.4105665,0.44192675,-0.6548457,-0.1446508
547,-1.0427796,0.28008592,-1.0333247,-1.8957034
548,-1.3414634,1.3221104,-0.7798665,-2.264549
549,-2.3456855,0.8740836,-1.290446,-1.7823977
550,-2.5652132,-1.1611739,-0.097559735,-3.5596786
551,-3.1473339,0.44909978,-1.1632645,-2.1606793
552,-3.179007,-0.5913624,-4.028267,-2.1182961
553,-1.1716632,-1.06772,-3.1430295,-4.885593
554,-1.7695631,-1.3430653,-3.0579352,-3.2551126
555,1.393688,0.43429238,-3.7827692,-2.431872
556,1.4688995,-1.8316696,-2.7632153,-1.8932259
557,1.2130657,1.8555797,-1.3447531,-2.2591987
558,-0.0092117665,2.3549626,1.2699933,-0.23640946
559,0.69386166,1.8717127,1.4173313,1.562804
560,-0.089934655,1.2553049,0.6152772,2.0125725
561,0.059055556,1.1642675,0.9966168,0.45960167
562,2.6014235,1.3361098,0.28388268,1.1037529
563,1.7249366,1.5804924,0.23484762,2.5380416
564,2.3567288,1.6619492,-0.3758531,1.1736125
565,0.94653374,1.2529451,-1.1360197,3.2207785
566,0.6275851,0.67972314,-0.5180378,0.7481683
567,2.2101102,0.32453293,0.16049623,0.38592082
568,0.92011005,0.032264773,0.49055308,0.05300987
569,2.4565256,1.1563555,0.019784577,0.631171
570,2.4273198,1.4030056,-0.21327756,-0.75926334
571,1.136657,-1.9582847,1.2676725,-0.16899309
572,1.4280677,-0.7148985,-0.84762114,-0.8169751
573,1.9722018,-0.30569276,0.49485114,-0.38786632
574,2.0023513,-0.23269369,-0.4214897,1.3705431
575,-0.16857886,-0.55140406,-0.6092486,1.379559
576,-0.84514236,0.73812985,-1.915406,-2.2075315
577,-0.8391183,1.4642173,-1.4805077,0.37149227
578,-0.66181624,0.25207442,0.3600784,-0.02330644
579,0.15740074,0.5835044,0.61371887,-0.7237388
580,0.28788152,-0.5632037,1.4334626,0.26130098
581,-1.1338272,-1.7738607,1.1838094,0.79903084
582,-0.4134812,-1.8684196,-1.0933027,-0.45525023
583,0.3211489,-0.44550025,-1.3338208,-0.8778847
584,0.78459466,0.64127487,-1.4719797,-1.5170248
585,1.629997,0.96197784,0.8797589,-1.3147899
586,1.97492,1.3984803,-0.23851427,-0.34189653
587,1.8416241,1.4951146,1.4491206,-0.9901555
588,1.2189711,0.40509862,2.284862,0.99677026
589,-0.80768114,0.7154916,3.296865,2.2227664
590,-0.1357586,1.3012536,1.2203081,2.7042983
591,0.112656675,1.6651689,1.5555751,2.6228669
592,0.35043854,2.3545315,3.4150043,2.3512821
593,-1.0314416,2.3564758,1.6308544,2.314783
594,-1.8030657,2.0009813,-0.45460624,2.6829257
595,-0.20899317,2.470837,-2.06773,-0.42660657
596,-0.18585037,1.7030647,0.13121587,-1.446037
597,0.55140543,0.3102706,-1.5140995,-1.1866858
598,0.41430217,0.054122455,-0.9570336,0.17207715
599,0.31976765,-0.70701694,0.052481335,0.7224909
600,1.1621212,-1.1700902,0.13396634,0.7198442
601,0.29744008,-0.9635818,0.49083424,1.4118601
602,0.30432883,-1.4669272,0.33447862,-0.25143334
603,-0.24924512,-1.3348105,1.2135855,0.14929356
604,-0.6089678,-2.827982,-0.6623348,0.103166066
605,-0.73544955,-1.7662936,-1.6955523,-0.06417533
606,-0.29268092,-1.2352,-2.1207843,-1.319464
607,-0.6836253,-1.6817286,-0.53577656,-2.0666184
608,0.77721846,-0.51796436,0.15943952,-0.9731203
609,-0.35055438,0.5749951,0.58279586,0.60254765
610,-0.4322597,-1.2050633,1.5197797,-0.14931966
611,-0.74231285,-1.6062691,-0.74561566,0.15964372
612,0.92735887,-1.8935307,0.82469994,-1.7625458
613,0.845706,-2.2653747,1.7423543,-3.0664337
614,1.6238387,-0.7562874,1.3228654,-0.6131059
615,-0.34887335,-0.7232273,2.616742,1.0663195
616,0.022838924,-0.77077395,-0.56267244,1.5208712
617,0.905618,-2.543404,-0.9553713,-1.7158692
618,0.7162166,-1.1449648,-1.5405463,-1.7469028
619,1.566832,-2.0407338,-0.1345435,-3.6190772
620,0.57949394,-1.368581,-1.2121928,-0.22652751
621,1.8149931,-0.6806298,-0.0064186454,-1.81936
622,3.5693934,0.8842178,1.5941994,0.7519648
623,2.1357367,-0.6898679,2.383025,2.7750576
624,1.0495132,-3.5024197,1.7644373,1.4518164
625,2.1880438,-2.2678442,-0.59623593,-0.3368648
626,3.111203,0.2130203,-1.1609291,-0.03883017
627,1.654982,1.3880606,1.333999,-0.6593831
628,0.73830056,1.1813018,2.0549572,0.9809395
629,0.2350258,0.33527508,1.3723795,1.1154516
630,-1.1799325,1.0418152,0.3823404,-0.6719659
631,-1.7446047,-0.2442756,-1.862261,-2.3739417
632,-2.225364,0.30536485,-2.399759,-1.8655728
633,-2.3255525,0.7192255,0.32753968,-2.6516905
634,-1.6625717,1.5636678,-1.4379512,-1.8040155
635,-0.92958546,3.8542275,-0.5492766,-0.62070364
636,0.8997907,3.0903752,1.3177341,1.2903786
637,-0.36850053,1.654299,0.20197761,1.5687336
638,0.726372,1.132435,0.54285896,0.6248455
639,0.29447156,-0.9763714,1.5811065,1.3389862
640,0.15666638,-1.3781731,0.66667265,-0.3252785
641,0.78448594,-1.3740036,2.957438,0.11540937
642,-0.5735819,-1.485891,-0.30778378,1.6631213
643,-0.019097561,-0.8877688,0.4929421,0.81047064
644,0.15308392,-1.4438581,-0.107703954,-1.5967609
645,0.59961,0.110329986,0.4599133,-1.7012961
646,0.7088956,0.07743806,0.8132518,-1.2328283
647,2.951527,0.04490632,-0.16926357,0.089323096
648,1.428329,-0.2964603,0.74365133,1.048055
649,0.46883333,-0.052331533,-1.2597021,2.4397666
650,-0.2949572,0.7884662,0.05669684,0.060360752
651,-0.76194715,-0.31520388,0.4252087,-0.3520477
652,-1.1707501,-0.87875915,0.63583434,0.9635062
653,0.3694915,-0.9188574,0.9661336,0.5264113
654,1.6791482,-1.9890711,0.7408135,1.7547963
655,0.6046574,-2.2116077,0.45651156,1.2249873
656,-0.40909538,-2.0243464,-0.97420263,-0.8059072
657,0.18504879,-0.54265326,-1.6860105,-2.5318606
658,-0.42268887,-0.117295966,0.27220854,-3.3101816
659,0.3370496,0.11148273,1.4644427,-0.6611343
660,0.43885773,0.9289359,0.5838174,1.5996267
661,-1.2085437,0.5128833,0.61147016,2.9962986
662,0.7015247,0.74948317,-0.7380114,2.1470807
663,2.2869449,0.42141646,1.0939527,2.0166678
664,0.98807275,0.5603539,1.7540655,1.2059041
665,0.30394936,-0.19051096,3.1279356,0.3372574
666,0.49862996,-2.572175,0.7083324,2.2588444
667,0.6834978,-1.9348017,-0.43855068,1.1898425
668,1.1369927,0.0683869,-0.2380902,0.15770032
669,2.8060994,0.9740862,0.76852036,0.5962914
670,1.7873224,1.6472578,0.9246297,1.6251473
671,0.45282847,2.3892112,0.2762698,2.9906437
672,-1.0623393,1.7611054,1.5879503,3.170159
673,-1.4745675,1.4300895,1.6548637,2.5872173
674,-1.0653242,0.38341075,-0.09773788,2.5337396
675,1.0488309,-0.047685325,1.1701913,1.3520806
676,0.21657029,0.58239144,1.9555234,0.74796814
677,0.37538716,1.6115584,1.2718506,1.9977537
678,0.24634811,0.98864466,1.1129122,0.3107358
679,1.3608369,0.241862,1.3575125,1.8703494
680,3.4795182,0.16983137,0.13759291,0.41716155
681,1.904794,0.72008866,0.8286978,1.237575
682,0.84391636,-0.93979275,-1.2130582,0.5063317
683,1.6349022,-2.954036,0.2507513,0.25152308
684,1.826323,-2.618362,-1.6999444,-0.09684224
685,3.1251335,-3.0535657,0.49503988,-2.4718783
686,2.7715216,-2.6456363,-0.06828656,-0.35572216
687,1.580773,-1.9997257,-0.22063324,-0.7223472
688,1.697196,-1.8530564,-0.82184106,0.42016402
689,2.2967408,0.15532807,-0.7301315,-0.19051722
690,2.4282007,0.4354744,1.5438794,0.51757526
691,2.2070146,0.60530645,-1.1431339,0.43974793
692,2.611585,1.0459217,1.2678627,-0.30822238
693,2.997405,-0.40668797,1.703456,0.6567188
694,3.4803426,0.7544302,0.16284984,2.3189158
695,3.0849497,0.45233685,-0.14693287,3.517038
696,1.9923468,0.9871164,2.310384,1.2503276
697,1.5413564,-0.38087574,0.80557775,3.0970254
698,2.2854586,-1.8203717,-0.51846546,-0.37654006
699,0.7828853,-0.4563706,0.97109914,-1.4591743
700,0.91669303,0.056950115,0.8894053,-1.0887055
701,0.24834633,-0.8621865,-0.29849428,-1.2375002
702,0.20258725,-1.4731936,-0.055390198,-2.320754
703,1.420263,0.0941992,-1.307569,-0.7915801
704,1.1852832,-1.1234725,0.7499293,-0.7508349
705,0.87613475,0.8562422,1.4486977,0.39140534
706,-0.7465618,-0.30125123,1.6028304,1.7729893
707,0.22366028,0.42751604,0.9535137,1.4063822
708,0.8020464,-0.029357236,2.3681803,1.7319568
709,2.7246873,0.58263737,1.3383144,1.7250603
710,1.5995029,-0.13626784,0.148748,0.6998215
711,1.3388023,-0.25818038,0.81649494,1.6898888
712,1.1865454,-0.13980709,2.710419,0.6295658
713,2.408035,-1.1000525,0.5497976,0.60974526
714,1.590329,-0.029212391,0.17503256,0.5474958
715,1.3922518,-0.53366226,0.8161856,-0.31157625
716,1.5824728,-0.6021635,0.5259059,-0.043868702
717,1.2943401,-1.4158638,-0.5232887,0.7329307
718,0.4596045,-3.5534382,0.8359088,0.40789384
719,0.5158132,-2.6784344,2.1192284,-1.0190759
720,1.434701,0.5377115,0.82322145,-0.48016864
721,-0.02222457,1.1610024,-0.09797508,1.6060365
722,0.11741248,0.7934413,-1.3701925,1.3273802
723,-0.6179321,0.29251808,-0.2449495,2.2401109
724,0.7624942,0.22722855,0.9163198,1.91311
725,-0.989441,0.70617914,1.1312722,2.4740095
726,-1.2515305,-0.68648744,0.5065799,-0.0024081946
727,-0.4988595,0.6337805,-0.72358537,0.57792544
728,1.2163223,1.1590277,-1.4269722,-0.08438657
729,0.78567535,1.5295051,0.59633523,-0.6804553
730,-0.005226761,1.5091293,1.6749754,0.5974034
731,1.8774983,1.0760071,-0.40746155,2.1549435
732,-0.13376512,1.4260662,1.9768091,1.7905253
733,-2.2924416,1.5900605,1.820936,0.88692015
734,-1.1646947,0.7590016,2.1695864,1.6851251
735,-1.3173405,-0.042300653,-0.3384732,0.82315844
736,-1.9433712,0.07224584,-1.806989,0.13862897
737,-0.6520034,1.5995922,-1.4266889,-1.3449191
738,-0.21260168,-0.11939259,-0.021042269,-1.1379917
739,-0.7128998,-1.5511,1.7194408,0.23623054
740,-1.7793343,-0.9210092,1.1129993,-0.71072507
741,-0.37307668,-0.5938187,-0.2262503,1.566036
742,0.38904753,-0.24233145,-1.3328736,-1.4785509
743,0.17315741,0.07432119,0.5929071,-1.6928945
744,1.9678472,-0.17117743,-0.6187561,-0.020287335
745,0.30740824,1.3700392,1.6784245,0.6880308
746,-1.3103395,-0.6418765,0.8903171,1.1815958
747,-1.6091456,-1.2778106,1.6452974,0.38093126
748,-1.171988,-0.99772215,0.9241888,0.6436503
749,-0.5770522,-2.3415942,-0.10884313,-0.03787589
750,-0.6451726,-1.8149704,-1.1575472,0.75076437
751,-0.09956542,0.3909909,-1.4117101,0.18460739
752,-1.3212353,0.29458013,-0.21925329,0.44026837
753,0.51889986,0.436907,-0.23780116,-1.0830817
754,0.28107873,-0.95432985,-0.5215506,-0.4165802
755,1.3140509,-1.2843922,-0.561057,-0.81036854
756,1.262561,-1.2742709,-0.19601972,-1.54824
757,1.3405459,-1.2097048,-2.229086,-0.33988166
758,1.5081494,0.43485042,-0.6302066,-1.5390645
759,1.5034131,0.86208636,-0.9062246,0.17629538
760,1.695112,-0.5079975,-1.1333447,-0.8890634
761,2.5157309,-0.10909347,-2.0165937,1.1475003
762,1.9575328,0.4218563,-2.3208618,-0.76264256
763,2.0792766,1.4354484,-2.0400007,-0.5382216
764,1.365758,2.5853546,-1.0260763,0.46351534
765,2.3961477,0.794654,2.2304435,-0.0054423274
766,1.0009111,-0.25459972,1.2275023,2.3806295
767,2.501578,-1.4357977,0.94076353,0.3633315
768,1.7109467,-1.2390783,1.0840192,2.1869118
769,-0.23311237,-0.40099645,0.7674485,1.4168953
770,-0.035074238,0.70663697,0.17945902,0.15050432
771,-0.70560366,0.41869485,-0.9712517,-0.03288386
772,0.34672096,-0.026761126,0.9079199,0.34988326
773,-0.40991926,0.1330252,2.3251486,-0.01734208
774,-0.73312694,-0.74202526,-0.5754632,0.11838603
775,-2.4027295,1.5701212,-1.6067907,-0.6993979
776,-2.134217,-0.5085762,-1.2497274,-2.2659593
777,-3.9178314,-0.17126277,-2.1179602,-0.114289396
778,-4.326385,1.9037224,-1.3708334,-2.2771132
779,-2.268055,1.3394055,-1.8982215,-1.1120944
780,-0.80183834,0.7475448,1.0302154,-1.1803862
781,-0.13582927,0.16583596,1.6947975,-1.055461
782,-1.0620567,-0.06430651,1.0659741,0.2557812
783,-0.79115105,1.327834,1.3347007,1.0874323
784,-0.5574083,-1.2823781,1.8805875,0.8879284
785,-1.5485505,0.635769,0.008388949,1.932562
786,0.41941297,-0.9789188,-0.994579,1.6153394
787,1.1709514,-0.9518955,-0.5310476,1.0553179
788,0.5987018,-1.0955713,0.6399235,-0.20613748
789,0.4459771,-0.17834665,0.3596483,-1.005702
790,0.52056676,-1.722967,-1.3436463,-0.818483
791,-1.6773382,-0.74390423,-1.7151276,-0.9090908
792,-1.4213141,1.5035766,-1.4157852,-0.9881491
793,-1.6769041,-0.31067032,-0.7671057,-3.1166928
794,-2.175453,-0.02776306,1.1914744,-1.9591475
795,-1.8039174,-0.68141633,-1.230894,-0.5896232
796,0.5349444,-0.051104236,-0.6069245,-1.5028179
797,1.015304,-0.016625188,1.2824188,0.544145
798,0.1395338,-0.6531245,3.112395,1.3521414
799,0.67025644,0.030685116,1.049082,2.9932883
800,1.8685349,1.8258277,1.1561588,1.5411758
801,2.232608,1.0871756,1.8867123,2.7552838
802,1.6224561,1.4807808,1.8027947,4.155822
803,0.48878247,-0.25672638,1.4231995,4.3157873
804,1.0403711,-1.1361449,1.1939864,1.2498643
805,1.1217451,-0.32289514,-1.9544077,0.7047095
806,1.6804148,1.2580894,-0.13536437,-0.685274
807,1.8114622,1.2362759,0.6461966,0.7487
808,2.3175762,0.55233514,0.71017104,1.8538599
809,1.0870681,0.385926,2.97593,0.76070195
810,2.0783417,-0.9802595,1.1076298,1.8570901
811,1.6524388,-0.08166632,0.37035537,-0.6144229
812,3.231968,0.82516664,2.4908855,1.6584724
813,1.5731897,0.12552632,1.2248083,1.9587959
814,2.8371966,-0.38217372,0.4020321,1.6690488
815,2.1839485,-0.0016433715,0.5449952,1.0097872
816,0.8773459,-0.43787012,1.5496932,2.2044017
817,0.13025633,-0.37264168,1.0705442,-1.2479733
818,-0.22916788,1.8388724,-0.80583024,-0.13605912
819,0.2637484,1.040185,-0.6131428,-0.1606336
820,0.7074594,0.36978933,-0.6531392,-0.5023602
821,-0.07847844,-0.38868928,-0.18834087,1.4794767
822,-0.0792895,0.47210944,0.23823966,-0.46430868
823,2.0867677,0.14925244,0.6158896,0.7599325
824,3.1882806,-0.54489636,-1.0208629,1.3537858
825,2.6681201,0.9398766,1.0821865,1.9233651
826,1.9056876,2.0775166,1.5152614,1.2566309
827,1.4540126,0.853838,2.9388037,1.1724288
828,1.6313268,-1.2688533,2.3751702,3.202133
829,0.11913618,0.119316325,2.3614028,2.7287374
830,-0.17398123,-0.6011084,1.6949372,0.5388092
831,-1.790371,0.3698497,2.0386765,0.19917561
832,-0.85403657,-1.711209,1.2574847,0.99741924
833,0.049370337,-0.30524904,0.01777799,1.2266766
834,-0.4486272,-1.4248463,2.230148,-0.23262455
835,1.2599478,-0.26662832,1.6294166,-2.4899414
836,-0.34380227,-0.17236675,1.5871167,0.37767714
837,-1.7050365,-1.0745962,-0.5859798,-0.5376369
838,-0.9690737,-1.1592536,-2.1372242,-3.022712
839,0.36874667,-0.12515905,-1.201562,-5.321966
840,1.9420503,0.018283116,-0.4065423,-1.7467129
841,0.90055096,0.5972112,-0.42532703,-0.34061792
842,1.7090665,2.3944883,0.22787161,-0.23248194
843,1.1578381,0.11190019,2.5232737,2.2078912
844,0.63785934,1.6955427,2.210987,2.7837384
845,1.3301615,1.2912358,0.43116546,4.0808706
846,1.5834359,0.0050810217,0.62835336,0.93635833
847,-0.46798706,-1.326757,-0.17308645,0.9090374
848,1.1489494,-1.1178503,-0.833192,-1.6812819
849,2.184356,0.1391549,-0.82399184,-1.228952
850,0.90348643,-0.0301407,-0.42493933,-0.6050913
851,1.028244,1.4900564,-1.292936,0.3892705
852,1.213801,-0.40813622,-0.2704626,0.18775776
853,1.1103345,-0.2977843,-0.53470594,0.7514581
854,0.22692904,-1.4608425,-3.0342917,0.95265096
855,-0.51277304,-0.65895784,0.28904355,1.0754898
856,-0.3844952,0.4256169,0.99894524,-0.0038295002
857,0.9035824,-0.12282997,0.13139623,-0.5347521
858,1.1761078,-2.6901948,0.24066764,0.24089177
859,0.45266113,-1.6841882,-1.3541379,-0.9124736
860,1.0885615,-0.7421932,0.7723484,0.32901075
861,-2.0865495,-0.1152405,2.3527367,0.22659929
862,-0.311819,1.1551138,0.89270407,0.025800038
863,-1.9579871,-0.26247394,1.6385416,0.06474493
864,-1.7330319,0.49648437,0.5504654,0.9556398
865,-2.3327923,1.5400466,-1.3088022,0.1973856
866,-2.9276361,-0.70055497,-1.2247736,-1.2447827
867,-0.8885185,-0.17073667,-1.206097,-0.048108954
868,-1.0896641,-0.6236955,-1.2694473,-1.5697033
869,-0.416261,-0.5181095,-1.1960489,-1.4427661
870,-0.33830327,-0.0150001645,-0.87629807,-0.5900939
871,0.24022853,-0.49772868,-0.5896882,-2.2885528
872,0.24498187,-1.0241182,-0.29408562,-0.7225359
873,-1.1115049,-0.6827303,-1.3634751,-1.6175836
874,0.21821341,-1.5651572,-1.7576007,-0.7284878
875,-0.3410072,-2.181435,-2.4327734,-2.2264752
876,-1.7952869,-0.84763134,-0.7430596,-1.6754189
877,-1.684816,-1.742136,-3.0057604,-0.39014196
878,0.32138863,-0.55318266,-1.0346802,-1.1823148
879,1.0751938,0.07536343,0.8226505,-0.6818402
880,0.4039835,-1.6730523,0.33925608,0.055134594
881,-0.06646925,-1.8487012,-2.6873226,-0.67247707
882,-0.36816353,-0.09998143,-2.088006,-0.2559194
883,1.8190334,-1.0511525,-1.2018162,-1.7306944
884,1.6552588,-1.2002109,-1.45793,-2.0564942
885,1.5887228,-0.37808675,-1.1531737,-0.64939123
886,2.1423895,0.5187298,1.1957357,-1.2750356
887,1.7384619,0.11157199,1.7950188,-0.44955966
888,0.95788115,-0.51940984,0.34295204,-0.5354138
889,0.47416696,1.0587829,-1.3384289,-0.47220027
890,0.26031563,2.4800477,-0.6896418,-0.5003767
891,0.1449987,2.7148914,-0.010205018,0.31515703
892,0.8291286,1.9857421,1.0630747,1.645265
893,0.6323359,0.58175373,0.5591948,2.1732078
894,1.1752752,-0.4232168,1.0339149,1.1449068
895,0.7419761,0.22626235,2.602523,0.82374465
896,0.59801847,0.57678187,2.3104105,2.0743122
897,-1.5795877,1.8053459,1.3420767,3.2614193
898,-0.18938373,1.9141922,0.5330395,2.012864
899,0.21391986,-0.1631457,0.25480834,0.89419234
900,1.147754,0.9377456,1.3182,-0.52311087
901,-2.0928278,-0.34163874,0.44888645,-0.71006966
902,0.62339514,-0.6231184,-0.21722738,0.074903056
903,0.29678696,-0.18598267,-0.05736044,0.5211042
904,1.3159337,1.8654796,-0.5083035,0.78502196
905,-0.118752316,4.4157543,-0.9903346,0.61831063
906,0.5296473,3.697751,0.68720764,2.1175256
907,-0.6826624,2.405229,1.1280795,1.4832544
908,-1.1016327,2.218166,1.4087936,2.3443162
909,1.1428885,2.4403718,0.39410314,1.6858077
910,0.6093396,1.3875926,2.1345248,0.9402656
911,0.6439706,2.7665262,0.5898751,2.221833
912,1.3208472,2.166639,2.6890771,2.2164187
913,1.4202749,2.0143905,0.29439926,3.0166683
914,1.1446114,2.0759976,1.2689028,2.0926385
915,1.166189,1.874785,1.7540039,1.9508452
916,3.219748,2.15129,0.6896396,4.4785066
917,2.196205,0.88864976,1.8434215,4.3257227
918,1.7384425,0.06375308,2.8182003,3.8074553
919,2.2675643,-1.0555271,-0.4472795,3.1225007
920,2.692821,-0.29936773,0.5215125,2.319653
921,3.072005,0.5693791,-1.753824,2.1331515
922,2.7891338,0.85633826,-1.1142999,0.90621257
923,0.80938876,2.2739294,1.8011109,0.3422951
924,2.2000036,1.5861546,0.935437,1.3931087
925,0.39365715,1.7790499,0.05107013,-1.4817755
926,0.57819545,0.153634,0.26213875,0.07286007
927,-0.34953904,-0.27955592,2.3453417,-0.20811066
928,-0.3088157,0.4998486,-0.78483033,2.3217432
929,0.11259143,1.1989962,-1.4055185,0.6723159
930,0.40017122,0.5453304,1.0569899,-1.219927
931,0.7020406,0.31013203,2.5752976,0.074045375
932,2.1051397,-1.3007814,1.3866521,0.21605054
933,1.9271321,-1.2675762,-0.3848549,1.2753601
934,1.1048359,0.0030798316,2.0353274,0.7790606
935,1.7374723,0.5773609,2.8336892,2.305178
936,2.4057012,0.90481836,2.558758,1.7276317
937,0.45638296,0.68314654,1.1290805,2.410668
938,0.91686815,0.48526573,0.7434168,0.27878344
939,1.3429805,-0.3206351,0.49177507,1.3908017
940,0.6425229,0.47438383,0.7812079,1.4763709
941,1.8254728,0.7530416,2.0649867,1.622218
942,1.1277754,1.019148,2.4276133,1.9922038
943,0.9150193,0.18736877,0.5658152,2.6120844
944,0.46744165,-2.0221848,1.8798817,3.0959764
945,0.3427882,-0.3183767,0.94212437,1.3943003
946,-0.85632336,-0.70170116,1.1630104,1.0780973
947,-2.039477,-1.3539666,1.7364413,-0.5012881
948,0.1668711,-0.25429773,-0.9220484,-1.0528885
949,-0.73015153,-0.57002103,-0.5143351,-0.7096468
950,-1.5024984,0.6609217,-1.0486567,0.3543063
951,-3.2051392,1.0796511,-2.2605033,-0.7023363
952,-2.882559,1.4393251,-1.2086393,-1.8461499
953,-3.340881,-0.35842815,1.6185902,-1.9174477
954,-0.69660157,0.96104425,-1.7706445,-1.3941615
955,0.52219605,0.9339815,-0.8647143,-0.9180624
956,-0.32261312,0.2845099,0.49942127,-1.9191327
957,2.0266068,0.3425454,0.3651682,0.7054343
958,2.4003901,-1.5364535,0.5432865,0.23664913
959,1.3554417,-0.66686463,-0.85478574,1.206665
960,-1.5505965,-1.4961767,-0.05689071,-0.9915314
961,1.2055252,-2.399994,-1.394564,-0.35988337
962,-0.5457049,-3.202355,-3.1260974,-0.26872808
963,-2.0273921,-1.12896,-1.1180685,-1.72334
964,-0.396604,-1.4195354,-0.23191884,-2.7622623
965,2.1621296,0.540053,-0.42752632,-1.3113523
966,2.8977635,-0.15776436,0.55574805,-1.338171
967,2.5923436,-1.817793,1.9001918,-0.01773259
968,2.4093947,-2.3889797,1.3293457,1.9373069
969,2.5399919,-0.43647417,1.5727733,2.1074457
970,2.536923,-0.4614301,0.909608,1.9079741
971,2.0570376,-0.87128836,2.1818862,0.5673249
972,1.5441275,-0.44988364,1.6488787,1.982422
973,1.0182961,0.18686417,1.23734,1.6907502
974,-0.041157316,1.2482038,-0.41035908,-0.90804756
975,-0.3094852,2.3222418,0.32318562,0.4966765
976,-1.9095964,1.2658006,-0.2678108,0.7062633
977,-1.4350572,-0.43998724,-0.90094733,1.249073
978,-1.9931312,-0.7214562,-1.6408582,-1.3310292
979,-2.4987812,-0.24473885,-2.4295814,-4.9083767
980,-1.5692527,-1.1350762,0.36127663,-3.2048035
981,0.29352543,-1.7517042,0.97111166,-1.3867129
982,1.1237844,-0.88240504,2.1142876,-2.148548
983,-0.7838515,-0.6663359,-0.117475346,-0.94392776
984,-1.5383242,-0.43363813,-0.2775214,2.0406191
985,-0.1360558,-1.062042,-1.8266608,0.005236016
986,-1.0777265,-0.9738301,-1.8486449,-0.23723044
987,-0.9790417,-1.6059142,-2.252761,-1.8953212
988,-0.13527708,-0.23394156,-0.40378767,-4.266527
989,-1.0630383,0.87149024,-0.6719673,-2.112228
990,-0.6387513,-1.2361447,0.694086,-1.4175922
991,-1.7811514,-1.7948121,0.5761847,-1.06426
992,-1.8481736,-2.7528977,1.8765384,-1.0250636
993,-0.9739396,-2.5770524,-1.4613893,-0.31535602
994,-2.2747514,-1.8873746,-0.1816598,-1.5710135
995,-1.1518513,-2.7708075,0.22318581,-2.7975008
996,-0.8259337,-2.8614252,-1.6463177,-1.328073
997,-0.02566365,-3.006955,-0.55349725,-3.8765998
998,0.20594957,-1.8976011,-0.54712737,-4.42892
999,1.5083051,-1.2589765,-0.83937025,-1.5895686
